time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2007-07-26T14:14:47.400Z,48.322,6.667,12,2.5,ml,16,116.9,,,us,usp000fh4p,2014-11-07T01:33:04.064Z,"France",earthquake,,,,,reviewed,ldg,ldg
2007-07-26T09:35:32.300Z,48.315,6.651,12,2.9,ml,29,53.4,,,us,usp000fh4c,2014-11-07T01:33:03.985Z,"France",earthquake,,,,,reviewed,ldg,ldg
2007-07-26T08:12:10.800Z,47.808,7.288,9.9,2.7,ml,15,74.7,,,us,usp000fh44,2014-11-07T01:33:03.960Z,"Switzerland",earthquake,,,,,reviewed,ldg,ldg
2007-07-20T17:57:47.100Z,49.37,6.82,1,3.1,ml,27,84.9,,,us,usp000fgqv,2014-11-07T01:33:01.142Z,"Germany",earthquake,,,,,reviewed,str,ldg
2007-07-16T13:45:11.200Z,48.488,7.577,10,2.5,ml,13,79.8,,,us,usp000fgby,2014-11-07T01:32:58.518Z,"France",earthquake,,,,,reviewed,ldg,ldg
2007-07-13T23:08:31.900Z,49.357,6.866,1,3,ml,25,96.1,,,us,usp000fg47,2014-11-07T01:32:57.323Z,"Germany",earthquake,,,,,reviewed,ldg,ldg
2007-07-13T13:05:22.600Z,47.938,8.428,13,2.6,ml,11,175.7,,,us,usp000fg3j,2014-11-07T01:32:57.186Z,"Switzerland",earthquake,,,,,reviewed,ldg,ldg
2007-07-10T15:47:47.100Z,48.341,6.652,10,2.5,ml,21,83.2,,,us,usp000ffxm,2014-11-07T01:32:56.276Z,"France",earthquake,,,,,reviewed,ldg,ldg
2007-07-09T07:50:02.900Z,49.36,6.838,1,3,ml,19,195.3,,,us,usp000ffu9,2014-11-07T01:32:55.876Z,"Germany",earthquake,,,,,reviewed,ldg,ldg
2007-07-03T06:15:11.100Z,49.375,6.856,1,3,ml,24,82.4,,,us,usp000ffbg,2014-11-07T01:32:53.105Z,"Germany",earthquake,,,,,reviewed,ldg,ldg
2007-06-30T12:07:29.000Z,48.656,8.962,1,2.5,ml,11,225.9,,,us,usp000ff5x,2014-11-07T01:32:47.947Z,"Germany",earthquake,,,,,reviewed,ldg,ldg
2007-06-30T06:43:29.200Z,51.528,6.536,1,2.5,ml,4,337.3,,,us,usp000ff5e,2014-11-07T01:32:47.906Z,"Germany",earthquake,,,,,reviewed,ldg,ldg
2007-06-29T21:27:00.600Z,49.381,6.81,1,2.6,ml,27,99.6,,,us,usp000ff45,2014-11-07T01:32:47.252Z,"Germany",earthquake,,,,,reviewed,ldg,ldg
2007-06-27T21:27:02.100Z,49.389,6.847,1,2.9,ml,52,100.8,,,us,usp000fezr,2014-11-07T01:32:46.479Z,"Germany",earthquake,,,,,reviewed,ldg,ldg
2007-06-20T01:26:32.900Z,50.04,7.9,2,2.5,ml,13,161.3,,,us,usp000fed1,2014-11-07T01:32:43.903Z,"Germany",earthquake,,,,,reviewed,str,ldg
2007-06-18T14:14:32.400Z,47.572,7.609,6,2.5,ml,10,186.7,,,us,usp000fe9j,2014-11-07T01:32:43.531Z,"Switzerland",earthquake,,,,,reviewed,ldg,ldg
2007-06-10T05:00:47.800Z,48.34,6.68,10,2.6,ml,27,76.8,,,us,usp000fdrf,2014-11-07T01:32:40.837Z,"France",earthquake,,,,,reviewed,str,ldg
2007-06-09T05:40:09.250Z,49.39,6.729,10,3.7,ml,76,76.4,,1.21,us,usp000fdp6,2014-11-07T01:32:40.603Z,"Germany",earthquake,,,,,reviewed,us,ldg
2007-06-05T06:24:50.800Z,48.566,8.685,14,2.9,ml,20,67.6,,,us,usp000fddf,2014-11-07T01:32:39.307Z,"Germany",earthquake,,,,,reviewed,ldg,ldg
2007-06-04T19:34:20.700Z,51.525,6.555,1,2.6,ml,4,337.1,,,us,usp000fdck,2014-11-07T01:32:39.110Z,"Germany",earthquake,,,,,reviewed,ldg,ldg
2007-06-04T04:13:56.800Z,50.795,6.276,12,2.8,ml,15,274.8,,,us,usp000fday,2014-11-07T01:32:38.838Z,"Germany",earthquake,,,,,reviewed,ldg,ldg
2007-06-01T16:57:50.100Z,48.37,6.68,10,2.5,ml,28,44.9,,,us,usp000fd5e,2014-11-07T01:32:36.434Z,"France",earthquake,,,,,reviewed,str,ldg
2007-05-29T10:01:02.400Z,49.585,8.245,10,2.5,ml,9,143,,,us,usp000fczh,2014-11-07T01:32:33.330Z,"Germany",earthquake,,,,,reviewed,ldg,ldg
2007-05-27T01:50:27.400Z,48.329,6.648,10,2.7,ml,44,44.3,,,us,usp000fcuk,2014-11-07T01:32:32.218Z,"France",earthquake,,,,,reviewed,ldg,ldg
2007-05-26T15:33:57.700Z,48.323,6.662,10,2.8,ml,27,44,,,us,usp000fctd,2014-11-07T01:32:32.098Z,"France",earthquake,,,,,reviewed,ldg,ldg
2007-05-26T13:40:22.080Z,48.353,6.606,10,3.7,ml,80,45.4,,0.99,us,usp000fct7,2014-11-07T01:32:32.072Z,"France",earthquake,,,,,reviewed,us,ldg
2007-05-19T16:19:38.700Z,47.18,10.59,4,4.1,ml,193,34.6,,,us,usp000fcad,2014-11-07T01:32:29.996Z,"Austria",earthquake,,,,,reviewed,zur,fur
2007-05-17T13:46:10.400Z,47.51,7.69,11,2.5,ml,23,44.4,,,us,usp000fc5j,2014-11-07T01:32:28.967Z,"Switzerland",earthquake,,,,,reviewed,zur,ldg
2007-05-17T03:34:56.900Z,48.36,6.65,10,3.2,ml,71,28.2,,,us,usp000fc4h,2014-11-07T01:32:28.871Z,"France",earthquake,,,,,reviewed,str,ldg
