time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-05-29T11:46:06.850Z,38.8190002,-122.7624969,1.97,1.09,md,9,83,0.01284,0.02,nc,nc72807811,2017-05-29T12:06:03.115Z,"3km W of Cobb, California",earthquake,0.58,1.48,0.42,2,automatic,nc,nc
2017-05-29T11:28:42.900Z,36.0293333,-117.7798333,2.28,0.61,ml,11,69,0.01251,0.09,ci,ci37656407,2017-05-30T22:09:55.283Z,"15km E of Coso Junction, CA",earthquake,0.17,0.19,0.296,4,reviewed,ci,ci
2017-05-29T11:21:00.790Z,38.7888336,-122.7614975,1.22,0.83,md,14,59,0.01839,0.03,nc,nc72807801,2017-05-29T11:50:02.085Z,"1km NNW of The Geysers, California",earthquake,0.24,0.49,0.01,3,automatic,nc,nc
2017-05-29T11:14:11.256Z,37.1682,-116.1908,7.1,-0.2,ml,12,112.66,0.065,0.1884,nn,nn00590514,2017-05-30T02:35:27.147Z,"58km ENE of Beatty, Nevada",earthquake,,2.1,0.55,7,reviewed,nn,nn
2017-05-29T11:03:50.020Z,33.6378333,-116.6915,13.67,0.1,ml,17,97,0.06558,0.12,ci,ci37656399,2017-05-30T13:25:12.576Z,"9km N of Anza, CA",earthquake,0.36,0.55,0.07,5,reviewed,ci,ci
2017-05-29T11:03:46.249Z,36.7042,-116.2947,5,0.5,ml,23,75.66,0.134,0.1304,nn,nn00590513,2017-05-30T02:35:25.398Z,"47km ESE of Beatty, Nevada",earthquake,,2.3,0.24,14,reviewed,nn,nn
2017-05-29T10:52:47.220Z,32.4166667,-115.2868333,4.78,1.68,ml,20,112,0.01562,0.34,ci,ci37656391,2017-05-30T20:59:51.397Z,"11km NW of Delta, B.C., MX",earthquake,0.67,1.53,0.298,15,reviewed,ci,ci
2017-05-29T10:47:48.570Z,33.5016667,-116.7923333,6.24,0.34,ml,29,61,0.07844,0.09,ci,ci37656383,2017-05-31T15:27:20.738Z,"9km NE of Aguanga, CA",earthquake,0.12,0.42,0.111,8,reviewed,ci,ci
2017-05-29T10:34:42.399Z,39.6055,-119.7112,5.6,2.1,ml,36,57.65,0.072,0.1463,nn,nn00590512,2017-05-31T07:46:54.575Z,"4km S of Spanish Springs, Nevada",earthquake,,1,0.31,19,reviewed,nn,nn
2017-05-29T10:32:19.910Z,36.5731667,-121.1668333,3.5,0.88,md,9,159,0.0188,0.07,nc,nc72807791,2017-05-31T15:52:02.376Z,"21km NE of Soledad, California",earthquake,0.4,0.55,0.136,9,reviewed,nc,nc
2017-05-29T10:32:12.264Z,62.9906,-149.5613,71.4,2,ml,,,,0.46,ak,ak16136412,2017-05-29T10:41:35.213Z,"54km SW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-05-29T10:26:29.480Z,51.6658,-178.3945,13.3,1.4,ml,,,,0.28,ak,ak16136410,2017-05-30T03:18:16.687Z,"29km SW of Tanaga Volcano, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2017-05-29T10:22:39.310Z,38.7771683,-122.7545013,0.81,0.49,md,10,70,0.0109,0.02,nc,nc72807786,2017-05-29T11:04:02.977Z,"0km E of The Geysers, California",earthquake,0.42,0.65,0.05,4,automatic,nc,nc
2017-05-29T10:05:41.160Z,32.5428333,-115.2935,21.55,1.69,ml,13,140,0.1546,0.2,ci,ci37394397,2017-06-01T20:33:35.842Z,"6km ESE of Puebla, B.C., MX",earthquake,0.59,0.97,0.202,8,reviewed,ci,ci
2017-05-29T09:54:42.960Z,33.4885,-116.7715,9.16,2.54,ml,127,25,0.03519,0.2,ci,ci37656375,2017-05-31T17:38:19.730Z,"10km ENE of Aguanga, CA",earthquake,0.1,0.26,0.146,26,reviewed,ci,ci
2017-05-29T09:54:25.829Z,57.0768,-157.547,0.1,2.3,ml,,,,0.59,ak,ak16136216,2017-05-29T10:01:41.457Z,"117km NE of Chignik Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-29T09:54:07.910Z,47.8278333,-114.2323333,3.73,-0.52,md,6,101,0.088,0.06,mb,mb80212079,2017-05-31T21:02:41.710Z,"15km NNW of Polson, Montana",earthquake,0.36,0.82,0.107,2,reviewed,mb,mb
2017-05-29T09:53:45.240Z,33.4961667,-116.7643333,8.86,0.56,ml,38,34,0.07265,0.14,ci,ci37656367,2017-05-31T15:22:23.711Z,"11km SW of Anza, CA",earthquake,0.14,0.47,0.109,20,reviewed,ci,ci
2017-05-29T09:47:35.871Z,38.0913,-118.4945,10.4,0.1,ml,5,165.65,0.16,0.171,nn,nn00590597,2017-05-30T16:37:07.759Z,"49km SSE of Hawthorne, Nevada",earthquake,,8.8,0,1,reviewed,nn,nn
2017-05-29T09:37:57.816Z,62.1678,-150.2156,16.3,1.8,ml,,,,0.77,ak,ak16136195,2017-05-29T09:53:07.989Z,"18km SSW of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-29T09:36:12.460Z,33.3515,-116.349,8.05,0.88,ml,37,89,0.1008,0.2,ci,ci37656359,2017-05-30T13:26:06.820Z,"11km NNE of Borrego Springs, CA",earthquake,0.28,1.01,0.122,20,reviewed,ci,ci
2017-05-29T09:36:05.999Z,57.8476,-156.1668,133.1,2.4,ml,,,,0.65,ak,ak16136192,2017-05-29T09:43:06.198Z,"98km SSE of King Salmon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-05-29T09:33:42.800Z,34.1916667,-117.5881667,4.32,1.09,ml,40,31,0.07441,0.17,ci,ci37656351,2017-05-30T13:27:15.140Z,"8km N of Rancho Cucamonga, CA",earthquake,0.2,0.42,0.128,26,reviewed,ci,ci
2017-05-29T09:26:32.478Z,59.8465,-136.5865,0,1.8,ml,,,,0.58,ak,ak16136191,2017-05-29T09:29:58.499Z,"83km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-29T09:21:04.342Z,63.2554,-151.6862,0,1.6,ml,,,,0.65,ak,ak16136183,2017-05-29T09:24:19.577Z,"131km NW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-05-29T09:11:03.880Z,33.3303333,-116.3821667,10.88,0.76,ml,41,56,0.01308,0.19,ci,ci37656343,2017-06-01T21:07:54.568Z,"8km N of Borrego Springs, CA",earthquake,0.24,0.43,0.126,19,reviewed,ci,ci
2017-05-29T08:53:56.608Z,60.306,-152.5654,105.8,1.6,ml,,,,0.48,ak,ak16136175,2017-05-29T08:58:16.350Z,"22km SSE of Redoubt Volcano, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-05-29T08:51:40.015Z,61.3229,-150.5836,67,1.6,ml,,,,0.3,ak,ak16136173,2017-05-29T09:02:17.054Z,"38km WNW of Anchorage, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-05-29T08:48:00.747Z,38.3669,-118.9096,10.9,0.6,ml,10,127.05,0.32,0.1503,nn,nn00590557,2017-05-30T02:35:58.866Z,"30km SW of Hawthorne, Nevada",earthquake,,8,0.1,2,reviewed,nn,nn
2017-05-29T08:24:40.673Z,65.1239,-152.4351,0,1.5,ml,,,,0.7,ak,ak16135978,2017-05-29T08:32:57.846Z,"17km WSW of Tanana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-29T08:13:59.409Z,61.8343,-147.9303,23.2,4.2,ml,,,,0.6,ak,ak16135940,2017-05-31T22:46:24.388Z,"48km E of Sutton-Alpine, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-29T08:11:39.750Z,36.0966667,-117.9006667,5.43,0.69,ml,22,89,0.04256,0.09,ci,ci37656335,2017-05-31T15:11:47.646Z,"7km NE of Coso Junction, CA",earthquake,0.16,0.36,0.174,6,reviewed,ci,ci
2017-05-29T08:05:20.928Z,59.8291,-136.8206,0,1.6,ml,,,,0.82,ak,ak16135938,2017-05-29T08:13:35.201Z,"94km WNW of Skagway, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-29T07:59:18.548Z,64.6675,-146.822,14.9,0.8,ml,,,,0.38,ak,ak16135936,2017-05-29T08:07:13.225Z,"11km E of Eielson Air Force Base, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-29T07:53:26.818Z,62.844,-150.2416,84.9,2.1,ml,,,,0.36,ak,ak16135931,2017-05-29T07:58:39.868Z,"58km N of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-05-29T07:47:14.190Z,47.746,-113.7068333,4.02,0.05,md,8,202,0.237,0.12,mb,mb80212074,2017-05-31T21:00:07.020Z,"34km E of Polson, Montana",earthquake,0.83,9.71,0.201,2,reviewed,mb,mb
2017-05-29T07:46:48.400Z,33.6083333,-116.8106667,9.26,0.45,ml,21,132,0.03778,0.07,ci,ci37656327,2017-05-30T13:26:27.275Z,"14km WNW of Anza, CA",earthquake,0.24,0.33,0.096,13,reviewed,ci,ci
2017-05-29T07:44:59.603Z,39.2147,-116.823,2.3,1.1,ml,8,209.4,0.472,0.1355,nn,nn00590511,2017-05-30T02:35:12.702Z,"37km SE of Austin, Nevada",earthquake,,5.1,0.25,4,reviewed,nn,nn
2017-05-29T07:41:46.822Z,36.463,-115.78,10.3,0.3,ml,15,263.32,0.247,0.2168,nn,nn00590551,2017-05-30T02:35:54.535Z,"33km NNE of Pahrump, Nevada",earthquake,,2.4,0.62,5,reviewed,nn,nn
2017-05-29T07:35:51.995Z,61.3381,-153.9614,0,1.5,ml,,,,1.04,ak,ak16135754,2017-05-29T07:40:51.649Z,"115km NW of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-29T07:31:37.970Z,33.3323333,-116.191,10.2,0.69,ml,38,69,0.1489,0.18,ci,ci37656319,2017-06-02T00:09:44.814Z,"17km SSW of Oasis, CA",earthquake,0.25,0.61,0.176,13,reviewed,ci,ci
2017-05-29T07:30:49.570Z,38.8388333,-122.7801667,1.86,0.28,md,18,77,0.004777,0.03,nc,nc72807761,2017-05-31T17:56:02.773Z,"5km WNW of Cobb, California",earthquake,0.21,0.33,0.004,3,reviewed,nc,nc
2017-05-29T07:25:39.830Z,33.9168333,-116.9025,7.96,1.29,ml,63,28,0.06509,0.21,ci,ci37656311,2017-05-30T13:27:24.050Z,"3km WSW of Banning, CA",earthquake,0.2,0.66,0.206,26,reviewed,ci,ci
2017-05-29T07:13:04.390Z,39.4784,-119.119,10.8,0.7,ml,9,159.7,0.31,0.1234,nn,nn00590554,2017-05-30T02:35:56.893Z,"11km NE of Silver Springs, Nevada",earthquake,,2.4,0.26,4,reviewed,nn,nn
2017-05-29T07:12:54.600Z,36.4708,-115.8025,13.6,0,ml,5,280.2,0.23,0.0347,nn,nn00590548,2017-05-30T02:35:45.807Z,"33km NNE of Pahrump, Nevada",earthquake,,7.6,0.33,3,reviewed,nn,nn
2017-05-29T07:10:47.279Z,64.7882,-144.8887,0,1.7,ml,,,,0.64,ak,ak16135749,2017-05-29T07:16:11.127Z,"76km S of Circle Hot Springs Station, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-29T07:00:45.200Z,33.2021667,-116.0403333,9.4,2.01,ml,70,34,0.09014,0.25,ci,ci37656303,2017-05-31T15:07:42.110Z,"11km NE of Ocotillo Wells, CA",earthquake,0.18,0.67,0.166,75,reviewed,ci,ci
2017-05-29T06:51:09.100Z,33.503,-116.7898333,6.28,0.48,ml,22,60,0.07615,0.12,ci,ci37656295,2017-05-30T13:27:13.280Z,"10km NE of Aguanga, CA",earthquake,0.2,0.74,0.111,18,reviewed,ci,ci
2017-05-29T06:45:19.620Z,19.3928333,-155.8693333,14.413,1.7,md,39,156,0.1048,0.13,hv,hv61775761,2017-05-31T02:07:33.840Z,"7km S of Honaunau-Napoopoo, Hawaii",earthquake,0.48,0.31,0.089,19,reviewed,hv,hv
2017-05-29T06:41:39.189Z,39.4791,-119.1176,7.3,1.6,ml,17,143.65,0.31,0.1805,nn,nn00590509,2017-05-30T02:35:10.529Z,"11km NE of Silver Springs, Nevada",earthquake,,2.4,0.21,14,reviewed,nn,nn
2017-05-29T06:32:05.300Z,38.7943344,-122.8061676,2.9,0.81,md,11,71,0.01431,0.02,nc,nc72807736,2017-05-29T07:19:03.125Z,"4km WNW of The Geysers, California",earthquake,0.36,0.79,0.15,4,automatic,nc,nc
2017-05-29T06:24:07.110Z,35.428,-120.7138333,9.22,1.13,md,37,59,0.03579,0.06,nc,nc72807731,2017-05-31T22:06:02.425Z,"7km SSW of Atascadero, California",earthquake,0.19,0.39,0.287,29,reviewed,nc,nc
2017-05-29T06:18:41.600Z,34.9006667,-119.3981667,11.65,1.72,ml,35,70,0.04121,0.26,ci,ci37656279,2017-05-31T14:56:25.750Z,"18km S of Maricopa, CA",earthquake,0.4,1,0.185,31,reviewed,ci,ci
2017-05-29T06:05:13.432Z,59.5877,-136.8171,9.7,1.5,ml,,,,0.73,ak,ak16135733,2017-05-29T06:08:48.024Z,"86km W of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-29T05:45:51.410Z,59.7248,-136.5499,20.7,3.2,ml,,,,1.1,ak,ak16135723,2017-05-30T02:14:51.430Z,"75km WNW of Skagway, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-29T05:40:11.767Z,61.6812,-148.1604,3.7,1.3,ml,,,,0.51,ak,ak16135720,2017-05-29T05:47:44.107Z,"38km ESE of Sutton-Alpine, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-05-29T05:32:58.906Z,64.3152,-149.8489,19.9,1.3,ml,,,,0.45,ak,ak16135717,2017-05-29T05:41:54.934Z,"46km SW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-29T05:27:47.657Z,64.568,-149.2363,16.5,0.1,ml,,,,0.43,ak,ak16135716,2017-05-30T02:02:12.649Z,"5km WSW of North Nenana, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-05-29T05:24:38.281Z,59.8728,-136.6896,17.1,2.8,ml,,,,0.65,ak,ak16135709,2017-05-30T01:54:47.274Z,"90km WNW of Skagway, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-29T05:17:08.870Z,44.9158333,-112.7458333,5,1.28,ml,11,125,0.115,0.24,mb,mb80211784,2017-05-29T15:17:52.960Z,"33km NNW of Lima, Montana",earthquake,0.71,31.61,0.248,6,reviewed,mb,mb
2017-05-29T05:13:53.860Z,33.596,-116.8183333,8.37,1.45,ml,59,25,0.04189,0.16,ci,ci37656263,2017-05-30T13:28:32.200Z,"14km WNW of Anza, CA",earthquake,0.16,0.4,0.172,27,reviewed,ci,ci
2017-05-29T04:59:43.890Z,36.65,-121.2693333,4.92,2.16,md,42,86,0.05343,0.05,nc,nc72807711,2017-05-31T01:31:02.649Z,"19km SSE of Ridgemark, California",earthquake,0.12,0.51,0.203,51,reviewed,nc,nc
2017-05-29T04:57:37.409Z,38.397,-118.9046,9.1,0.4,ml,9,120.9,0.124,0.1329,nn,nn00590546,2017-05-30T02:35:44.251Z,"28km WSW of Hawthorne, Nevada",earthquake,,5.1,0.05,2,reviewed,nn,nn
2017-05-29T04:55:56.850Z,47.5818333,-122.6135,26.27,1.46,ml,16,76,0.02515,0.26,uw,uw61288401,2017-05-29T18:26:14.090Z,"1km WSW of Enetai, Washington",earthquake,0.64,1.09,0.085,9,reviewed,uw,uw
2017-05-29T04:55:28.780Z,-56.2961,-25.6819,11.56,5,mb,,129,6.493,0.73,us,us10008vzy,2017-05-29T05:13:38.040Z,"103km ENE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,8.8,6.8,0.068,68,reviewed,us,us
2017-05-29T04:55:09.644Z,38.3316,-118.8874,7.4,0.8,ml,12,57.7,0.158,0.1818,nn,nn00590508,2017-05-30T02:35:07.650Z,"31km SW of Hawthorne, Nevada",earthquake,,2.4,0.31,5,reviewed,nn,nn
2017-05-29T04:36:56.893Z,63.172,-151.3287,0,1.2,ml,,,,0.61,ak,ak16135533,2017-05-29T04:43:37.539Z,"113km NNW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-29T03:50:04.130Z,44.8443333,-111.1071667,14.3,0.35,md,6,222,0.05434,0.08,uu,uu60198232,2017-05-31T22:08:09.550Z,"20km N of West Yellowstone, Montana",earthquake,2.49,1.87,0.109,4,reviewed,uu,uu
2017-05-29T03:42:18.430Z,37.5758333,-118.8233333,-0.08,0.94,md,11,232,0.01489,0.01,nc,nc72807701,2017-05-30T21:39:24.364Z,"15km ESE of Mammoth Lakes, California",earthquake,0.7,0.13,0.236,10,reviewed,nc,nc
2017-05-29T03:38:41.328Z,39.98,-119.9276,7.7,-0.1,ml,4,223.07,0.087,0.1452,nn,nn00590544,2017-05-30T02:35:42.554Z,"33km N of Cold Springs, Nevada",earthquake,,4.2,0.03,2,reviewed,nn,nn
2017-05-29T03:27:51.199Z,37.4357,-116.9356,13.3,0.7,ml,14,227.01,0.292,0.2074,nn,nn00590506,2017-05-30T02:35:05.665Z,"40km SE of Goldfield, Nevada",earthquake,,5.8,0.27,7,reviewed,nn,nn
2017-05-29T03:21:37.990Z,34.0041667,-116.9626667,12.25,0.37,ml,21,136,0.04846,0.14,ci,ci37656255,2017-05-31T14:35:38.041Z,"8km ESE of Yucaipa, CA",earthquake,0.27,0.56,0.058,3,reviewed,ci,ci
2017-05-29T03:13:54.040Z,46.3186667,-122.2081667,4.32,0.95,ml,6,294,0.04216,0.05,uw,uw61288386,2017-05-30T18:38:08.960Z,"27km S of Morton, Washington",earthquake,0.77,0.43,0.172,5,reviewed,uw,uw
2017-05-29T03:12:43.280Z,38.8213348,-122.8103333,2.54,0.85,md,10,82,0.002067,0.03,nc,nc72807696,2017-05-29T03:42:01.237Z,"6km NW of The Geysers, California",earthquake,0.39,0.66,0.04,2,automatic,nc,nc
2017-05-29T03:00:55.130Z,34.0065,-116.9665,12.44,0.48,ml,9,142,0.04769,0.13,ci,ci37394317,2017-05-31T14:26:33.608Z,"8km ESE of Yucaipa, CA",earthquake,0.37,0.84,0.057,4,reviewed,ci,ci
2017-05-29T03:00:28.554Z,63.075,-150.645,123.9,1.8,ml,,,,0.39,ak,ak16135346,2017-05-29T03:13:25.916Z,"88km NNW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-05-29T03:00:25.410Z,34.0093333,-116.9656667,12.1,0.6,ml,26,118,0.04486,0.13,ci,ci37656247,2017-05-31T14:23:46.180Z,"8km ESE of Yucaipa, CA",earthquake,0.24,0.62,0.17,8,reviewed,ci,ci
2017-05-29T02:52:28.864Z,36.4778,-115.8038,11.2,0.3,ml,12,160.7,0.224,0.1782,nn,nn00590540,2017-05-30T02:35:33.277Z,"33km NNE of Pahrump, Nevada",earthquake,,4.6,0.57,5,reviewed,nn,nn
2017-05-29T02:49:26.999Z,56.106,-157.7083,55.9,3.3,ml,,,,0.67,ak,ak16135339,2017-05-29T03:03:47.874Z,"67km ESE of Chignik Lake, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-05-29T02:43:31.976Z,38.08,-118.8172,2.6,0.5,ml,8,142.75,0.034,0.1595,nn,nn00590505,2017-05-30T02:35:03.704Z,"41km ESE of Bridgeport, California",earthquake,,3.8,0.08,3,reviewed,nn,nn
2017-05-29T02:41:33.732Z,36.4481,-115.7412,7.6,0.7,ml,27,99.44,0.278,0.2586,nn,nn00590504,2017-05-30T02:35:02.066Z,"34km NE of Pahrump, Nevada",earthquake,,3.5,0.28,15,reviewed,nn,nn
2017-05-29T02:39:51.600Z,36.235,-89.5126667,7.75,1.67,md,18,66,0.021,0.09,nm,nm60196591,2017-05-30T14:23:17.730Z,"3km SW of Ridgely, Tennessee",earthquake,0.18,0.37,0.104,8,reviewed,nm,nm
2017-05-29T02:39:34.115Z,59.8206,-136.5992,3.1,2.2,ml,,,,0.58,ak,ak16135336,2017-05-29T02:45:27.857Z,"82km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-29T02:32:47.970Z,47.8253333,-114.226,1.73,-0.78,md,6,101,0.087,0.16,mb,mb80212059,2017-05-31T20:53:52.640Z,"15km NNW of Polson, Montana",earthquake,0.51,1.37,0.005,2,reviewed,mb,mb
2017-05-29T02:29:43.410Z,36.236,-89.5135,7.8,2.11,md,24,38,0.02006,0.07,nm,nm60196586,2017-05-30T13:45:50.590Z,"3km SW of Ridgely, Tennessee",earthquake,0.14,0.33,0.13,20,reviewed,nm,nm
2017-05-29T02:29:12.978Z,37.798,-116.1848,8.3,0.5,ml,14,286.83,0.542,0.3052,nn,nn00590503,2017-05-30T02:34:57.127Z,"46km SSE of Warm Springs, Nevada",earthquake,,4.2,0.25,7,reviewed,nn,nn
2017-05-29T02:22:25.222Z,36.8347,-117.4529,10,0.1,ml,9,269.46,0.176,0.2059,nn,nn00590534,2017-05-30T02:35:30.853Z,"60km ENE of Lone Pine, California",earthquake,,5.7,0.31,4,reviewed,nn,nn
2017-05-29T02:21:38.340Z,33.4888333,-116.789,4.91,0.19,ml,14,155,0.08773,0.07,ci,ci37656231,2017-05-31T00:27:20.308Z,"9km NE of Aguanga, CA",earthquake,0.28,0.75,0.107,6,reviewed,ci,ci
2017-05-29T02:16:58.137Z,36.472,-115.7868,11.9,0,ml,11,181.24,0.237,0.1482,nn,nn00590533,2017-05-30T02:35:28.972Z,"34km NNE of Pahrump, Nevada",earthquake,,5.7,0.25,3,reviewed,nn,nn
2017-05-29T02:14:45.643Z,61.4587,-141.8225,0,1.6,ml,,,,0.79,ak,ak16135328,2017-05-29T02:22:36.991Z,"139km E of Chitina, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-29T02:11:37.264Z,65.149,-149.0454,13.4,0.8,ml,,,,0.52,ak,ak16135327,2017-05-29T02:17:32.366Z,"59km NW of Ester, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-29T02:08:27.660Z,27.6068,140.074,467.33,4.3,mb,,82,1.945,0.88,us,us10008vzb,2017-05-29T02:31:43.040Z,"219km WNW of Chichi-shima, Japan",earthquake,12.6,9.7,0.078,47,reviewed,us,us
2017-05-29T02:07:16.110Z,38.815834,-122.7618332,1.62,0.87,md,11,99,0.01495,0.03,nc,nc72807691,2017-05-29T02:51:04.119Z,"3km WSW of Cobb, California",earthquake,0.35,0.88,0.01,3,automatic,nc,nc
2017-05-29T01:56:18.800Z,36.3455,-117.9225,6.04,2.01,ml,26,78,0.1583,0.17,ci,ci37656223,2017-05-30T23:03:39.161Z,"10km NE of Olancha, CA",earthquake,0.27,0.97,0.034,5,reviewed,ci,ci
2017-05-29T01:55:50.190Z,36.3461667,-117.9235,6.96,2.03,ml,29,78,0.1572,0.15,ci,ci37656215,2017-05-30T23:11:30.660Z,"10km NE of Olancha, CA",earthquake,0.21,0.96,0.134,43,reviewed,ci,ci
2017-05-29T01:42:18.297Z,38.377,-118.904,6.8,0.9,ml,14,56.24,0.135,0.1816,nn,nn00590501,2017-05-30T02:34:53.421Z,"29km SW of Hawthorne, Nevada",earthquake,,3.3,0.26,4,reviewed,nn,nn
2017-05-29T01:40:38.083Z,63.0054,-151.2485,133.3,1.4,ml,,,,0.24,ak,ak16135320,2017-05-29T04:14:24.214Z,"95km NW of Talkeetna, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2017-05-29T01:28:05.500Z,36.2168,-98.9332,3.001,3.1,ml,,79,,0.45,us,us10008vz2,2017-05-31T23:19:12.285Z,"19km N of Taloga, Oklahoma",earthquake,2.3,7.8,,,reviewed,tul,tul
2017-05-29T01:24:14.720Z,44.7003333,-112.0998333,0.9,0.85,ml,19,61,0.236,0.11,mb,mb80211774,2017-05-30T15:19:36.600Z,"39km E of Lima, Montana",earthquake,0.24,1.03,0.3,3,reviewed,mb,mb
2017-05-29T01:14:31.991Z,39.6079,-119.7117,6,2.3,ml,35,56.3,0.074,0.1713,nn,nn00590497,2017-05-31T21:05:34.401Z,"4km S of Spanish Springs, Nevada",earthquake,,1,0.34,13,reviewed,nn,nn
2017-05-29T01:13:49.160Z,44.7935,-113.0088333,2.82,1.44,ml,12,133,0.119,0.19,mb,mb80211769,2017-05-30T15:10:25.790Z,"37km WNW of Lima, Montana",earthquake,0.67,1.19,0.174,6,reviewed,mb,mb
2017-05-29T01:10:19.480Z,-10.4428,161.4347,35,4.7,mb,,70,1.772,0.82,us,us10008vz1,2017-05-29T01:36:32.040Z,"53km W of Kirakira, Solomon Islands",earthquake,6.3,2,0.092,36,reviewed,us,us
2017-05-29T01:07:08.610Z,45.281,-112.5873333,6.73,0.49,ml,6,153,0.082,0.04,mb,mb80211879,2017-05-30T19:31:29.660Z,"8km NNE of Dillon, Montana",earthquake,0.94,0.65,0.259,2,reviewed,mb,mb
2017-05-29T00:51:03.900Z,34.0376667,-117.247,17.99,0.81,ml,19,100,0.09227,0.1,ci,ci37656199,2017-06-02T00:22:53.244Z,"2km SE of Loma Linda, CA",earthquake,0.28,0.5,0.198,15,reviewed,ci,ci
2017-05-29T00:49:58.400Z,33.4131667,-116.6148333,8.37,0.62,ml,28,68,0.07591,0.12,ci,ci37656191,2017-05-31T14:17:35.314Z,"15km N of Warner Springs, CA",earthquake,0.2,0.44,0.15,7,reviewed,ci,ci
2017-05-29T00:28:29.880Z,53.0139,160.0705,35,4.6,mb,,103,0.858,0.79,us,us10008vyt,2017-05-29T03:38:00.040Z,"95km E of Petropavlovsk-Kamchatskiy, Russia",earthquake,5.8,1.9,0.056,95,reviewed,us,us
2017-05-28T23:50:03.540Z,37.321,71.8701,168.04,4.4,mb,,182,0.267,1.18,us,us10008vyr,2017-05-29T03:25:56.040Z,"7km NNE of Roshtqal'a, Tajikistan",earthquake,7.7,6.1,0.239,5,reviewed,us,us
2017-05-28T23:45:33.530Z,38.0343333,-122.2336667,7.8,0.87,md,21,87,0.03141,0.07,nc,nc72807671,2017-05-31T21:13:02.152Z,"2km E of Rodeo, California",earthquake,0.43,0.34,0.32,13,reviewed,nc,nc
2017-05-28T23:30:41.760Z,47.576,-114.1115,11.95,0.08,md,5,118,0.101,0.08,mb,mb80211764,2017-05-30T15:02:16.940Z,"2km SSE of Pablo, Montana",earthquake,0.55,2.07,0.041,3,reviewed,mb,mb
2017-05-28T23:28:00.540Z,34.4233333,-116.4861667,7.07,1.5,ml,32,58,0.1191,0.16,ci,ci37656159,2017-05-30T13:30:43.350Z,"35km N of Yucca Valley, CA",earthquake,0.25,0.97,0.167,30,reviewed,ci,ci
2017-05-28T23:25:57.680Z,45.7171667,-112.1246667,6.1,0.39,ml,4,175,0.211,0.09,mb,mb80211874,2017-05-30T19:22:48.430Z,"17km S of Whitehall, Montana",earthquake,0.88,7.3,0.247,2,reviewed,mb,mb
2017-05-28T23:20:18.100Z,24.8202,122.7234,24.13,4.2,mb,,76,0.438,0.47,us,us10008vyq,2017-05-29T03:22:06.040Z,"48km NW of Yonakuni, Japan",earthquake,7.3,7.4,0.146,13,reviewed,us,us
2017-05-28T23:07:19.252Z,40.7839,-115.9613,0.8,1.8,ml,8,146.47,0.318,0.107,nn,nn00590493,2017-05-28T23:39:46.535Z,"14km ENE of Carlin, Nevada",earthquake,,4.7,0.41,6,reviewed,nn,nn
2017-05-28T23:01:18.305Z,58.1776,-155.3565,2.8,2.7,ml,,,,0.47,ak,ak16134982,2017-05-29T03:20:52.040Z,"95km SE of King Salmon, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-28T22:44:10.520Z,33.6728333,-116.7336667,14.03,0.45,ml,18,71,0.04155,0.14,ci,ci37656151,2017-05-30T13:29:55.337Z,"8km S of Idyllwild, CA",earthquake,0.36,0.58,0.126,8,reviewed,ci,ci
